"A�o","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","Divisi�n","Grupo","Clase","Subclase","Clave gen�rico","Gen�rico","Consecutivo","Especificaci�n","Precio promedio","Cantidad","Unidad","Estatus"
"2024","02","","20","Hermosillo, Son.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","15","1","HORA  ",""
"2024","02","","21","Monclova, Coah.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","20","1","HORA  ",""
"2024","02","","22","C�rdoba, Ver.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, POR HORA                                     ","10","1","HORA  ",""
"2024","02","","23","Aguascalientes, Ags.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","15","1","HORA  ",""
"2024","02","","23","Aguascalientes, Ags.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","GIGACABLE, INTERNET, RENTA MENSUAL, 20 MB                   ","400","1","SERV  ",""
"2024","02","","24","Tijuana, B.C.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","OFFICE DEPOT, CAFE INTERNET, RENTA, POR 1 HORA              ","22.5","1","HORA  ",""
"2024","02","","25","Matamoros, Tamps.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAF� INTERNET, HORA                                         ","22.5","1","SERV  ",""
"2024","02","","26","Colima, Col.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","20","1","HORA  ",""
"2024","02","","27","La Paz, B.C.S.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","14","1","HORA  ",""
"2024","02","","28","Chetumal, Q. Roo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, POR HORA                                          ","24","1","SERV  ",""
"2024","02","","29","Jacona, Mich.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR HORA                              ","14","1","HORA  ",""
"2024","02","","29","Jacona, Mich.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, RENTA, POR HORA                              ","24","1","HORA  ",""
"2024","02","","30","Fresnillo, Zac.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR HORA                              ","13","1","HORA  ",""
"2024","02","","31","Iguala, Gro.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","AT&T, INTERNET, MOVIL, RENTA MENSUAL, 3 GB                  ","299","1","SERV  ","DESENCADENADO"
"2024","02","","32","Huatabampo, Son.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA POR HORA                                    ","15","1","SERV  ",""
"2024","02","","33","Tulancingo, Hgo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, MEDIA HORA DE INTERNET                       ","6","1","RENTA ",""
"2024","02","","33","Tulancingo, Hgo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","TELCEL, INTERNET, EN TU CASA, 75000 MB, 5 MBPS, MENSUALIDAD ","299","1","SERV  ",""
"2024","02","","34","Cortazar, Gto.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA DE EQUIPO POR HR                            ","10","1","SERV  ",""
"2024","02","","34","Cortazar, Gto.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","SM, CAFE INTERNET, RENTA DE EQUIPO POR HR                   ","15","1","RENTA ",""
"2024","02","","35","Jim�nez, Chih.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELMEX, INTERNET, HASTA 60 MB, MENSUAL                      ","399","1","SERV  ",""
"2024","02","","35","Jim�nez, Chih.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","IZZI, INTERNET, 20 MEGAS                                    ","420","1","SERV  ",""
"2024","02","","36","Durango, Dgo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA POR HORA                                    ","12","1","SERV  ",""
"2024","02","","37","Tepic, Nay.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, POR HORA                                     ","12","1","RENTA ",""
"2024","02","","38","Oaxaca, Oax.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","IZZI, INTERNET, RENTA MENSUAL, INTERNET 50                  ","510","1","SERV  ",""
"2024","02","","38","Oaxaca, Oax.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","TELCEL, SERV DE INTERNET, P/PORTATIL, 5 GB, MENSUAL         ","569","1","RENTA ",""
"2024","02","","39","Quer�taro, Qro.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA POR HORA                               ","10","1","SERV  ",""
"2024","02","","39","Quer�taro, Qro.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","INTERNET, RENTA POR HORA                                    ","25","1","SERV  ",""
"2024","02","","40","Cuernavaca, Mor.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR HORA                              ","16","1","HORA  ",""
"2024","02","","41","Tlaxcala, Tlax.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","24","1","HORA  ",""
"2024","02","","42","San Andr�s Tuxtla, Ver.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA POR 1 HORA                                  ","8","1","SERV  ",""
"2024","02","","43","Campeche, Camp.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELECABLE, INTERNET, 5 MB, RENTA MENSUAL                    ","429","1","SERV  ",""
"2024","02","","43","Campeche, Camp.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, RENTA, POR 1 HORA                            ","24","1","HORA  ",""
"2024","02","","44","Tepatitl�n, Jal.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","SM, INTERNET, RENTA DE EQUIPO  POR HR                       ","20","1","HORA  ",""
"2024","02","","44","Tepatitl�n, Jal.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","SM, CAF� INTERNET, RENTA DE EQUIPO  POR HR                  ","14","1","RENTA ",""
"2024","02","","45","Tehuantepec, Oax.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, POR HORA                                     ","10","1","HORA  ",""
"2024","02","","46","Cd. Acu�a, Coah.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA MEDIA HORA                                  ","10.5","1","SERV  ",""
"2024","02","","47","Atlacomulco, Edo. de M�x.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA DE COMPUTADORA, POR HORA               ","12","1","HORA  ",""
"2024","02","","47","Atlacomulco, Edo. de M�x.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, INTERNET POR UNA HORA                        ","15","1","HORA  ",""
"2024","02","","48","Canc�n, Q. Roo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELECABLE, INTERNET, 5 MEGAS, RENTA MENSUAL                 ","229","1","SERV  ",""
"2024","02","","48","Canc�n, Q. Roo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","TELMEX, INTERNET, INFINITUM, 50MBPS, MENSUAL                ","349","1","SERV  ",""
"2024","02","","48","Canc�n, Q. Roo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","003","OFFICE MAX, CAFE INTERNET, POR 1 HORA                       ","25","1","HORA  ",""
"2024","02","","48","Canc�n, Q. Roo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","004","TELCEL, INTERNET, AMIGO 200, 3.5 GB, MENSUAL                ","200","1","SERV  ",""
"2024","02","","49","Coatzacoalcos, Ver.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","20","1","HORA  ",""
"2024","02","","50","Esperanza, Son.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA POR HORA                                    ","12","1","SERV  ",""
"2024","02","","51","Iz�car de Matamoros, Pue.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA, TODA LA SEMANA            ","10","1","HORA  ",""
"2024","02","","52","Pachuca, Hgo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, POR HORA                                     ","5","1","SERV  ",""
"2024","02","","52","Pachuca, Hgo.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, POR HORA                                     ","10","1","SERV  ",""
"2024","02","","53","Saltillo, Coah.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELCEL, INTERNET, MODEM, 1 DISPOSITIVO, 75 GB               ","299","1","RENTA ",""
"2024","02","","54","Tuxtla Guti�rrez, Chis.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELCEL, INTERNET, EN TU CASA 4, PLUS 5G, 125GB, MENSUAL     ","499","1","SERV  ",""
"2024","02","","55","Zacatecas, Zac.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR HORA                              ","20","1","HORA  ",""
"2024","02","","55","Zacatecas, Zac.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","WIZZPLUS, INTERNET, SP 100                                  ","580","1","SERV  ",""
"2024","02","","55","Zacatecas, Zac.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","003","TELMEX, INTERNET, 300 MB, MENSUAL                           ","549","1","SERV  ",""
"2024","02","","55","Zacatecas, Zac.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","004","TELMEX, INTERNET, INFINITUM, 60 MB, MENSUAL                 ","349","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","INTERNET, RENTA, POR 1 HR                                   ","14","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","003","CAFE INTERNET, RENTA, POR 1 HORA                            ","12","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","004","CAFE INTERNET, RENTA, POR 1 HORA                            ","24","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","005","CAFE INTERNET, RENTA, POR 1 HORA                            ","20","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","006","CAFE INTERNET, RENTA, POR 1 HORA                            ","12","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","007","CAFE INTERNET, RENTA, POR 1 HORA                            ","12","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","008","INTERNET, RENTA, DE 45 MIN A 1 HR                           ","15","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","009","CAFE INTERNET, RENTA, POR 1 HORA                            ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","010","CAFE INTERNET, RENTA, POR 1 HORA                            ","12","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","011","CAFE INTERNET, RENTA, POR 1 HORA                            ","8","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","012","CAFE INTERNET, RENTA, POR 1 HORA                            ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","013","CAFE INTERNET, RENTA, POR 1 HORA                            ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","014","INTERNET, RENTA, POR 1 HORA                                 ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","015","INTERNET, RENTA POR 1 HORA                                  ","24","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","01","�rea Met. de la Cd. de M�xico","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","016","CAFE INTERNET, RENTA, POR 1 HORA                            ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","02","M�rida, Yuc.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA DE INTERNET POR HORA                        ","25","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","03","Morelia, Mich.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","MEGACABLE, INTERNET, 250 MBPS, TV, TELEFONIA, DOMICILIADO   ","800","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","04","Guadalajara, Jal.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, CAFE INTERNET, 1 HORA                             ","15","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","04","Guadalajara, Jal.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","TELCEL, INTERNET, 15 MBPS                                   ","299","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","04","Guadalajara, Jal.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","003","SERV DE INTERNET, RENTA 1 HORA                              ","15","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","05","Monterrey, N.L.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELCEL, INTERNET, 75 GB, INTERNET EN TU CASA 1              ","299","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","05","Monterrey, N.L.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, RENTA, POR 1 HORA                            ","40","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","06","Mexicali, B.C.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","IZZI, INTERNET, VELOCIDAD 30 MG, LLAMADAS ILIMITADAS, MENSUA","480","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","07","Cd. Ju�rez, Chih.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","IZZI, INTERNET, RENTA MENSUAL, VELOCIDAD 20 MB              ","370","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","07","Cd. Ju�rez, Chih.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, RENTA POR 1 HORA                             ","40","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","08","Acapulco, Gro.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","30.81","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","09","Culiac�n, Sin.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELMEX, INTERNET, 50 MB                                     ","349","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","09","Culiac�n, Sin.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, RENTA, POR HORA                              ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","10","Le�n, Gto.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","11","Puebla, Pue.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA POR HORA                               ","24","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","11","Puebla, Pue.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","ULTRANET, INTERNET, ULTRA 299, 5 MBPS, 80 GB, RENTA MENS    ","299","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","11","Puebla, Pue.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","003","BLACOM, SERV DE INTERNET, PLAN A, 2 MB, RENTA MENSUAL       ","289","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","12","San Luis Potos�, S.L.P.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA, POR 1 HORA                            ","25","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","12","San Luis Potos�, S.L.P.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, POR HORA                                     ","15","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","13","Tapachula, Chis.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELCEL, INTERNET, EN TU CASA 2, 10 MBPS, RENTA MENSUAL      ","399","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","14","Toluca, Edo. de M�x.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","CAFE INTERNET, RENTA DE EQUIPO, POR HORA                    ","15","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","14","Toluca, Edo. de M�x.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","INTERNET, PAGO POR HORA                                     ","5","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","15","Torre�n, Coah.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","INTERNET, RENTA POR HORA                                    ","25","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","16","Veracruz, Ver.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","AT & T, INTERNET, SERVICIO, 80 GB, 5 MBPS, MENSUAL          ","329","1","SERV  ",""
"2024","01","22/02/2024 12:00:00 a. m.","16","Veracruz, Ver.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","002","CAFE INTERNET, RENTA, POR 1 HORA                            ","10","1","HORA  ",""
"2024","01","22/02/2024 12:00:00 a. m.","17","Villahermosa, Tab.","7. Educaci�n y esparcimiento","7.2. Esparcimiento","7.2.1. Servicios de esparcimiento","71 Otros servicios de esparcimiento","236","Servicio de internet","001","TELCEL, INTERNET, PLUS 5G 4, RENTA MENSUAL, 10 GB           ","499","1","SERV  ",""
